x,y
0.0011634755366141114,50.002326923999725
0.013469300448532007,50.026934972455976
0.06533907612995549,50.13059276836252
0.1353625715468154,50.27035868257811
0.1473822086311416,50.29432998695386
0.15651051914729042,50.312531127442504
0.1992135219070268,50.39763332326784
0.32182636042786816,50.64158127673041
0.3819922658583108,50.76106616989311
0.43632696503090873,50.868846305653555
0.4632023004602859,50.92211347349754
0.49399809344096157,50.98311550455546
0.5061583846218687,51.007192843037274
0.5229613542912737,51.0404529370209
0.5313475668345946,51.05704852893357
0.5505799160420821,51.09509706720519
0.5522117123602399,51.098324669215124
0.575866049812157,51.14509966547779
0.6379043406590679,51.267670242361504
0.638587171683358,51.26901847184995
0.6877962219649314,51.366131171070876
0.6952130531190703,51.3807596824536
0.756287497814212,51.50113558004142
0.7664032649225327,51.52105905055539
0.7841590771916818,51.55602004521652
0.8319942227192012,51.65014415770564
0.8363681876857099,51.65874614046397
0.88632851134689,51.75694545809325
0.9038469079292177,51.79135503119897
0.9054161580370979,51.7944367476895
0.9197051616629648,51.822493171638136
0.9331619827093296,51.848908139699176
0.9770847419183659,51.935075591978936
0.992382112783563,51.96506778041167
0.9978776658449373,51.975840134970035
1.0131184027743378,52.00570862758788
1.0284495935692028,52.03574501580815
1.081108363519634,52.13884082116583
1.083765148029836,52.14403935813799
1.0995828658480478,52.17498408211876
1.1031264428647214,52.181915126750496
1.1302536589022472,52.234957851135256
1.1353644767419069,52.24494790358287
1.1417983454073632,52.25752262158323
1.1620539908100636,52.29710059206897
1.1706610730904066,52.313913199219826
1.2103116776107425,52.39132626808227
1.210847523488745,52.392372012474716
1.2120774643893273,52.39477229318504
1.2154474689816341,52.40134868696619
1.2156771477386807,52.40179687692668
1.240403627731479,52.45003523226917
1.260751997575904,52.489714083163975
1.3001923510736035,52.5665746991514
1.3094456588333636,52.58459835899798
1.3745554011345251,52.71132275125329
1.4315277667059978,52.82207009847499
1.4381446072085025,52.83492401619215
1.4393488629755868,52.83726322296419
1.4544665667881929,52.86662367369829
1.4693388654953843,52.895498596957665
1.5110684214475034,52.97647028740909
1.5394891691308477,53.03157780022427
1.5456616528867428,53.04354190686939
1.620039733946721,53.18758889310212
1.6587828927856152,53.26253457186326
1.6592480632597884,53.263434043810946
1.6947664889580993,53.33208830887429
1.755236336662891,53.44885558137494
1.787393473341381,53.5108914381119
1.80065556004545,53.53646391117245
1.8110183820840509,53.55644101256318
1.8124041045729733,53.55911203638049
1.8221825651549728,53.577958144294854
1.823258267636163,53.580031121062255
1.8390676547466733,53.610491912718636
1.911609442976403,53.75013387270327
1.912896643728701,53.75260981606563
1.9144867996836679,53.75566840524407
1.9155485551252904,53.75771058490973
1.9192276823056686,53.76478666668077
1.9327630917601035,53.790814720142805
1.9710537754364155,53.864406491159585
2.007119777772637,53.93366895949875
2.0584494295802447,54.03215457807771
2.094496103091281,54.10125392766527
2.126941085038714,54.16340460249292
2.18233967754895,54.26942722573381
2.1913328775008956,54.28662695940147
