x,y
0.0011634755366141114,80.82196954859143
0.013469300448532007,44.30021017077055
0.06533907612995549,102.40467782175186
0.1353625715468154,109.76835111869477
0.1473822086311416,107.66527440198242
0.15651051914729042,113.01475829602106
0.1992135219070268,189.74098364783615
0.32182636042786816,180.44912461924628
0.3819922658583108,175.14340731178788
0.43632696503090873,160.28336218172544
0.4632023004602859,188.68562145305708
0.49399809344096157,19.69892833588065
0.5061583846218687,53.0246522891479
0.5229613542912737,99.01118913091697
0.5313475668345946,169.30689862468105
0.5505799160420821,101.0331423045465
0.5522117123602399,149.60694786831775
0.575866049812157,27.791981049783242
0.6379043406590679,50.48276259531204
0.638587171683358,146.3552190075345
0.6877962219649314,32.946801777544806
0.6952130531190703,70.27118693098535
0.756287497814212,52.97325156271428
0.7664032649225327,69.9723388444957
0.7841590771916818,141.66480981559405
0.8319942227192012,73.5694362285602
0.8363681876857099,111.05266452158804
0.88632851134689,19.98637541088193
0.9038469079292177,161.00353864692556
0.9054161580370979,73.97772512962497
0.9197051616629648,129.70683180666848
0.9331619827093296,145.07792033236652
0.9770847419183659,41.93218442234008
0.992382112783563,176.93499699067
0.9978776658449373,123.24485032139059
1.0131184027743378,85.7450283502963
1.0284495935692028,36.46703671564391
1.081108363519634,188.46018758024135
1.083765148029836,151.01364082632503
1.0995828658480478,41.60491254664977
1.1031264428647214,67.5421549448449
1.1302536589022472,161.93485161761464
1.1353644767419069,139.1355326430678
1.1417983454073632,153.15685854314486
1.1620539908100636,88.24022044258648
1.1706610730904066,143.2952525284334
1.2103116776107425,77.29874457278274
1.210847523488745,42.252583387639284
1.2120774643893273,126.53540696827199
1.2154474689816341,195.20278511975883
1.2156771477386807,62.12019427906592
1.240403627731479,92.19391844250792
1.260751997575904,134.8002742139707
1.3001923510736035,108.30125642449757
1.3094456588333636,168.68555914180985
1.3745554011345251,152.3485412939032
1.4315277667059978,11.659440772471408
1.4381446072085025,199.6842467847548
1.4393488629755868,150.48049074389345
1.4544665667881929,172.78066325882264
1.4693388654953843,130.23954241906927
1.5110684214475034,171.25702560935247
1.5394891691308477,22.476594985741883
1.5456616528867428,69.54756711186312
1.620039733946721,175.28418872089856
1.6587828927856152,40.33104225337845
1.6592480632597884,15.648419716004547
1.6947664889580993,157.6237879890438
1.755236336662891,167.09723112865925
1.787393473341381,32.53044363798012
1.80065556004545,170.8691965565431
1.8110183820840509,137.35355911943392
1.8124041045729733,104.01653664331678
1.8221825651549728,166.050038556277
1.823258267636163,83.84984986379315
1.8390676547466733,38.79879124467944
1.911609442976403,56.97053532212273
1.912896643728701,101.03280365866296
1.9144867996836679,106.26615853463515
1.9155485551252904,161.11616528824672
1.9192276823056686,158.2705447304669
1.9327630917601035,116.27331144091497
1.9710537754364155,156.15709667309528
2.007119777772637,38.3546916587342
2.0584494295802447,10.012905418658868
2.094496103091281,174.72676452694003
2.126941085038714,15.110898752553915
2.18233967754895,49.33768594879946
2.1913328775008956,139.06378992487691
2.2123551528997254,81.88958752546182
2.2425889162055124,175.26279398310177
2.24693083201174,59.59595893245391
2.3271935735825866,2.374269333871859
2.335209632818591,60.13112811214882
2.3594964645529126,115.61500983696634
2.3638586046336396,75.18767508065866
2.370775364451838,106.97455115175106
2.4191763891355245,175.31962376700375
2.431596643145384,182.4970108460737
2.440078155653802,53.19481293082242
2.458691645880151,92.42809465398014
2.49716621170496,109.82880304829024
2.519341395922936,189.8224913776494
2.535074341545751,199.72346383287694
2.538635566034486,47.081449768305326
2.541912674409519,145.39597426916308
2.5447759905750877,75.60621244663903
2.5642065806435688,1.6216393772426452
2.5769598764351143,1.850504487180471
2.5811906949486985,92.11320151245116
2.6196708532064794,97.66698260086693
2.6366974497252005,4.513939314688531
2.6511310541621813,137.3854833548605
2.6532203873819715,58.80067771899063
2.709599250348349,111.97862030718989
2.716742122555982,60.183814633083756
2.7536719869465487,33.42686297386144
2.8652427577654516,81.43474771977506
2.8782676313338973,46.454672958100154
2.916976364526447,106.96019538383361
2.9247283034559146,39.76570605729599
2.9973589872677953,101.68119532892541
3.0026005329392813,31.47570297377351
3.010387221131894,134.19494189715698
3.038705969683686,150.78753688828482
3.0463686308960125,22.078846849986753
3.050024993904943,93.56048240746784
3.0652502205806065,14.174340130974716
3.095579091934353,119.63648910840048
3.113408288451136,52.88085958592907
3.1149092793391064,105.52489136774157
3.1183135061284672,103.49220187685823
3.142918568673425,184.8708692387601
3.1586144825642037,109.81664451374458
3.174376537298862,116.59969594366314
3.2443446047186963,80.33062515287605
3.2526179491251916,189.81592063656336
3.2659060784495875,155.43718188792192
3.318935456242622,57.08105806056831
3.3203108791366565,168.84191715524642
3.353243473577938,86.47927203701799
3.3613600183282633,165.7334287067188
3.3676403874464023,164.57761365870041
3.394597858579884,37.77403735257088
3.4388521115218396,140.2282262767154
3.4670266726483323,58.12859386130622
3.4672704226066386,59.498533998533645
3.491155265622381,59.26961537611615
3.531135494023907,145.11364951198965
3.5942273796742086,45.96520835850721
3.601881829142639,0.18116704921804505
3.6160380524762115,143.04737069652663
3.654966784809488,34.236948767025055
3.667142693354297,20.89647906156693
3.66832028905979,47.50322411881203
3.672136250082114,75.9801044645408
3.6886947354532795,95.18126549464014
3.700763471549262,8.914008142526164
3.7348188749214417,194.1146665254721
3.757109039890738,143.21261068391163
3.8426348962324997,64.63881306486724
3.892996332566745,63.73945145707947
3.893801668766561,89.70850987369188
3.897932066113041,125.2489645526066
3.8996012574911587,29.274613317793552
3.926941424165231,37.785962752990464
3.9312139841098936,171.88691656671017
3.9343540668509647,51.25098477781451
3.93918336928194,76.0389995950355
3.94268113685059,174.25437019002342
3.945953289089932,132.6295658799645
3.9618825348357145,68.34237586833767
4.005911905069448,136.73990914492416
4.010919141248248,3.936643076282742
4.013885908536652,147.12853200227306
4.02580030092321,97.40320810324789
4.035082685969971,162.63642945689224
4.072880231897013,190.92753040129367
4.077514155476392,185.15770989891368
4.086861626647886,181.85300869106814
4.15728590503921,102.43399118677743
4.167290060238427,72.02842282778761
4.191521671625753,93.00706494613455
4.195122343163627,137.97920066267216
4.202467517140529,176.79955537423734
4.209318963636188,41.39726060002391
4.24222982068917,183.6386316923406
4.315991195057611,163.0360463939778
4.317373579701167,195.77120303564692
4.341253285481916,176.05035465633742
4.373907230894735,55.987465938381334
4.389994264300512,21.191182268809538
4.491129899561585,22.448214398317724
4.499682123542437,58.24466371565522
4.521867010618941,122.83674479690785
4.522728891053807,160.8640652194345
4.530400977204452,179.85006139631295
4.5446380341457875,124.75067687384656
4.564874550238374,1.126262549610746
4.5742033812512854,37.2633553037067
4.600264202175275,19.94524077067359
4.645041271999773,72.664895113802
4.6851908527603126,100.27019872674919
4.696596677505505,8.67943571571217
4.814283597835345,69.69559515913106
4.818601239329623,35.835934925064514
4.821203886055603,129.41403325177478
4.961437333883745,92.854473864868
